system:index,NDVI,aspect,elevation,slope,soilgrid_clay5,soilgrid_clay60,soilgrid_soc5,twi,.geo
0_150,0.31435665488243103,180.0,2735.0,15.386483192443848,24.0,29.0,54.0,7.429806613248225,"{""type"":""Point"",""coordinates"":[-108.03739901511034,38.20860596887227]}"
0_151,0.34017783403396606,258.1688765263368,2793.0,17.526960372924805,18.0,22.0,60.0,8.390727913397972,"{""type"":""Point"",""coordinates"":[-108.04910578577368,38.22929101919084]}"
0_152,0.2974753677845001,158.61357095249753,2838.0,12.735074996948242,21.0,27.0,51.0,8.319874521258612,"{""type"":""Point"",""coordinates"":[-108.0182254215325,38.21579734650476]}"
0_153,0.2257663756608963,291.44427919534985,2469.0,2.535271167755127,18.0,25.0,46.0,9.256794130917946,"{""type"":""Point"",""coordinates"":[-108.10681430603569,38.22600797848837]}"
0_154,0.28563815355300903,237.85888792496212,2858.0,6.939402103424072,23.0,26.0,55.0,8.938772791759733,"{""type"":""Point"",""coordinates"":[-108.05565589265427,38.24472131099623]}"
0_155,0.33500343561172485,160.8576341512439,2798.0,10.674307823181152,25.0,31.0,61.0,8.906856179098089,"{""type"":""Point"",""coordinates"":[-108.02478444925211,38.213646140002304]}"
0_156,0.31247976422309875,153.00769521116874,2975.0,5.19013786315918,19.0,24.0,53.0,8.538246960190236,"{""type"":""Point"",""coordinates"":[-108.0655917215064,38.25122798626756]}"
0_157,0.28318169713020325,195.7970703094204,2541.0,8.609665870666504,19.0,29.0,46.0,8.02729553738754,"{""type"":""Point"",""coordinates"":[-108.10488161349022,38.235797093339805]}"
0_158,0.2598029673099518,197.65837348950964,2818.0,11.522354125976562,21.0,31.0,57.0,8.82846150095832,"{""type"":""Point"",""coordinates"":[-108.0844755956425,38.24951754947268]}"
0_159,0.23456966876983643,300.50598555945163,2636.0,5.464687824249268,29.0,35.0,48.0,11.051351346255432,"{""type"":""Point"",""coordinates"":[-108.06181113830104,38.22559470870172]}"
0_160,0.3308546841144562,198.74839482944938,2900.0,14.38205623626709,19.0,22.0,60.0,7.50044927441669,"{""type"":""Point"",""coordinates"":[-108.0376279279782,38.219508422821605]}"
0_161,0.3018874228000641,180.0,2729.0,9.195145606994629,27.0,36.0,52.0,9.059047102063222,"{""type"":""Point"",""coordinates"":[-108.0697422575088,38.241888177927045]}"
0_162,0.2912960350513458,194.28781640478428,2911.0,22.665987014770508,21.0,28.0,48.0,8.11133618537764,"{""type"":""Point"",""coordinates"":[-108.06600876168073,38.24894744758838]}"
0_163,0.2906073033809662,154.48549693168064,2741.0,8.165997505187988,23.0,30.0,61.0,9.467259893182302,"{""type"":""Point"",""coordinates"":[-108.00531815284738,38.215244814079085]}"
0_164,0.3338455855846405,303.19825715324373,2905.0,8.408757209777832,20.0,23.0,54.0,8.051258145128772,"{""type"":""Point"",""coordinates"":[-108.10227219626866,38.26023360007033]}"
0_165,0.31387630105018616,180.0,2895.0,17.096202850341797,22.0,28.0,59.0,7.318581011480426,"{""type"":""Point"",""coordinates"":[-108.09324607763604,38.256154931838495]}"
0_166,0.22776004672050476,236.8014417459424,2870.0,8.408690452575684,17.0,22.0,41.0,8.0512661993225,"{""type"":""Point"",""coordinates"":[-108.10818110996028,38.25947379420342]}"
0_167,0.2840467095375061,-0.0,2866.0,15.386483192443848,17.0,23.0,50.0,7.429806613248225,"{""type"":""Point"",""coordinates"":[-108.04720142380866,38.2384920053489]}"
0_168,0.2681228816509247,236.8003377783208,2732.0,16.469552993774414,24.0,32.0,59.0,7.358148520855226,"{""type"":""Point"",""coordinates"":[-108.11312869997052,38.2562778403956]}"
0_169,0.2953745722770691,194.28881155197953,2988.0,22.666078567504883,21.0,28.0,55.0,7.012719403142762,"{""type"":""Point"",""coordinates"":[-108.08508389525602,38.254073949948086]}"
0_170,0.31165584921836853,165.71835834596564,2820.0,14.066446304321289,21.0,28.0,54.0,8.62218923831803,"{""type"":""Point"",""coordinates"":[-108.01507662363663,38.21604746378437]}"
0_171,0.2546197175979614,237.84636896474166,2634.0,6.937013626098633,25.0,30.0,56.0,9.85541116206769,"{""type"":""Point"",""coordinates"":[-108.05571495262078,38.209342133782386]}"
0_172,0.25861307978630066,174.4062045009203,2747.0,11.939212799072266,24.0,32.0,54.0,9.07959153166799,"{""type"":""Point"",""coordinates"":[-108.06252308321933,38.242396409219936]}"
0_173,0.2655453383922577,297.64431754174797,2577.0,3.9914965629577637,25.0,33.0,58.0,8.801961883496757,"{""type"":""Point"",""coordinates"":[-108.07031995513248,38.218263165402334]}"
0_174,0.2867478132247925,231.84409529630895,2782.0,5.983243465423584,20.0,24.0,49.0,8.395140578585035,"{""type"":""Point"",""coordinates"":[-108.04358714882432,38.216580045621875]}"
0_175,0.22129535675048828,90.0,2552.0,8.205759048461914,25.0,35.0,46.0,10.848630177290364,"{""type"":""Point"",""coordinates"":[-108.06888748553676,38.20639540703635]}"
0_176,0.3006606698036194,291.44539592986024,2505.0,2.5351455211639404,23.0,33.0,48.0,9.256843756322723,"{""type"":""Point"",""coordinates"":[-108.09330764012893,38.22200768993376]}"
0_177,0.32411646842956543,199.98447220921238,2872.0,13.55799388885498,21.0,24.0,63.0,7.561858741249593,"{""type"":""Point"",""coordinates"":[-108.03814321302072,38.21858440503232]}"
0_178,0.3135692775249481,231.84441406275417,2681.0,5.983285427093506,28.0,31.0,51.0,9.088280694724688,"{""type"":""Point"",""coordinates"":[-108.05950982963476,38.217587957930085]}"
0_179,0.2542993724346161,175.58943533005237,2498.0,28.18165397644043,18.0,26.0,57.0,13.038308586653173,"{""type"":""Point"",""coordinates"":[-108.09082689136451,38.2097338803207]}"
0_180,0.2548215389251709,255.3274370457334,2572.0,3.656733512878418,24.0,34.0,53.0,10.835728523192511,"{""type"":""Point"",""coordinates"":[-108.08083697305499,38.23297836253885]}"
0_181,0.3193374574184418,196.67241934723046,2939.0,16.027700424194336,21.0,26.0,54.0,8.080005254293,"{""type"":""Point"",""coordinates"":[-108.03127171697427,38.21923170799323]}"
0_182,0.2832131087779999,222.2718867343239,2699.0,8.70638656616211,25.0,30.0,51.0,8.015952313834442,"{""type"":""Point"",""coordinates"":[-108.04130399937132,38.20859229872892]}"
0_183,0.24729734659194946,209.120872832019,2847.0,16.514089584350586,23.0,30.0,50.0,8.45390514753669,"{""type"":""Point"",""coordinates"":[-108.0631697019766,38.246113736023865]}"
0_184,0.2900678813457489,226.70035300033456,2822.0,8.060761451721191,21.0,25.0,55.0,8.094111423221758,"{""type"":""Point"",""coordinates"":[-108.09751057018711,38.253047153599404]}"
0_185,0.26456260681152344,262.5415303070619,2971.0,7.10842752456665,18.0,22.0,50.0,8.221317373773187,"{""type"":""Point"",""coordinates"":[-108.04596268574822,38.233950839560535]}"
0_186,0.26929447054862976,237.85583089510973,2600.0,6.938818454742432,25.0,35.0,51.0,10.037470018576945,"{""type"":""Point"",""coordinates"":[-108.08092475716236,38.236075623308835]}"
0_187,0.2489975094795227,212.4685619358045,2586.0,10.861318588256836,28.0,33.0,55.0,9.736370250721018,"{""type"":""Point"",""coordinates"":[-108.0580807463058,38.20573910315231]}"
0_188,0.28562745451927185,297.63082421980977,2864.0,7.948150634765625,18.0,20.0,46.0,8.108364904710747,"{""type"":""Point"",""coordinates"":[-108.10903210967096,38.260090920430756]}"
0_189,0.23942452669143677,212.47351460605228,2526.0,2.1977059841156006,25.0,33.0,48.0,10.092990188281295,"{""type"":""Point"",""coordinates"":[-108.07872539361446,38.21977039784798]}"
0_190,0.2412727177143097,225.5130423993098,2596.0,6.588677406311035,31.0,34.0,51.0,8.297973518299537,"{""type"":""Point"",""coordinates"":[-108.05254106814165,38.20530727509283]}"
0_191,0.29630962014198303,170.36830921235213,2881.0,13.835915565490723,24.0,27.0,52.0,8.233920279532127,"{""type"":""Point"",""coordinates"":[-108.02525486245025,38.21711994536108]}"
0_192,0.30663126707077026,259.32676773521825,2622.0,27.673437118530273,25.0,30.0,56.0,8.17127654643225,"{""type"":""Point"",""coordinates"":[-108.12046388067414,38.25294614546025]}"
0_193,0.28089019656181335,213.70021145008164,2732.0,22.225372314453125,24.0,35.0,57.0,8.420811372126204,"{""type"":""Point"",""coordinates"":[-108.05855170457092,38.24118919237141]}"
0_194,0.2645607590675354,164.2021269524819,2635.0,8.609699249267578,27.0,35.0,53.0,8.720438782098338,"{""type"":""Point"",""coordinates"":[-108.08548992079393,38.239609476383954]}"
0_195,0.31612154841423035,206.9930133542585,2920.0,15.24312973022461,20.0,25.0,53.0,8.538240590247367,"{""type"":""Point"",""coordinates"":[-108.08773805796834,38.253249537384384]}"
0_196,0.25429442524909973,190.30971737441456,2869.0,24.735319137573242,25.0,32.0,49.0,7.60768551285182,"{""type"":""Point"",""coordinates"":[-108.06800752588353,38.24844385257858]}"
0_197,0.3247942626476288,221.71568503267898,2758.0,23.4475040435791,21.0,28.0,51.0,6.974869090937278,"{""type"":""Point"",""coordinates"":[-108.11365072280115,38.25812230535162]}"
0_198,0.27541837096214294,187.6304230258137,2761.0,17.23992347717285,23.0,29.0,52.0,9.101446140744022,"{""type"":""Point"",""coordinates"":[-108.04325596644838,38.211849556551144]}"
0_199,0.25411319732666016,194.28629798115045,2708.0,9.483331680297852,22.0,34.0,56.0,9.538459293541871,"{""type"":""Point"",""coordinates"":[-108.07748076769819,38.240767119263836]}"
0_200,0.2946365177631378,242.35631179557117,2692.0,3.991580009460449,24.0,33.0,54.0,8.801940909851446,"{""type"":""Point"",""coordinates"":[-108.05772322428206,38.22023127870256]}"
0_201,0.2442796677350998,319.6803484533792,2723.0,3.6444778442382812,21.0,32.0,59.0,10.50262255316451,"{""type"":""Point"",""coordinates"":[-108.05456436670504,38.227418532139104]}"
0_202,0.2699607014656067,202.99354966362372,2559.0,8.993279457092285,22.0,33.0,54.0,10.547959537459718,"{""type"":""Point"",""coordinates"":[-108.07626848237844,38.230178983283636]}"
0_203,0.21785779297351837,228.89526985151826,2835.0,13.83250904083252,21.0,25.0,41.0,7.5410291754421355,"{""type"":""Point"",""coordinates"":[-108.10457757383791,38.256210892035]}"
0_204,0.2671130299568176,138.6091211433998,2442.0,15.669185638427734,24.0,33.0,49.0,14.018677563913391,"{""type"":""Point"",""coordinates"":[-108.11902229860685,38.231021029124754]}"
0_205,0.28820109367370605,187.25572818694314,2588.0,9.268088340759277,28.0,36.0,57.0,9.561832857111009,"{""type"":""Point"",""coordinates"":[-108.09283172403326,38.238929957801304]}"
0_206,0.24283543229103088,287.4466603646977,2779.0,6.163149356842041,23.0,25.0,52.0,9.058439606184491,"{""type"":""Point"",""coordinates"":[-108.04610725204877,38.215679754276294]}"
0_207,0.30022531747817993,196.6808436503921,3002.0,16.028369903564453,20.0,24.0,62.0,8.079961223607913,"{""type"":""Point"",""coordinates"":[-108.09030764595074,38.258143412848625]}"
0_208,0.2740369141101837,128.15654221162544,2808.0,10.39323902130127,21.0,26.0,53.0,8.934151274304927,"{""type"":""Point"",""coordinates"":[-108.01643827819696,38.21489099715665]}"
0_209,0.30169007182121277,254.50424177032184,2903.0,19.97836685180664,15.0,18.0,53.0,8.249991512670025,"{""type"":""Point"",""coordinates"":[-108.04642354374501,38.23049024243161]}"
0_210,0.3045748174190521,274.80934487721186,2590.0,30.080942153930664,26.0,32.0,66.0,10.98963210205676,"{""type"":""Point"",""coordinates"":[-108.1213780971258,38.25386479497418]}"
0_211,0.31493109464645386,191.98290658255425,2867.0,11.231701850891113,22.0,25.0,54.0,7.756081993714895,"{""type"":""Point"",""coordinates"":[-108.09769990777642,38.25562610917826]}"
0_212,0.3103182017803192,138.80231537734133,2816.0,18.994413375854492,18.0,22.0,50.0,7.899146397429351,"{""type"":""Point"",""coordinates"":[-108.05029950922865,38.24334455400725]}"
0_213,0.2203872799873352,255.32561398138134,2499.0,3.656290292739868,25.0,31.0,47.0,8.88993991779993,"{""type"":""Point"",""coordinates"":[-108.08484473268464,38.223727019490596]}"
0_214,0.3084724545478821,168.01873888830204,2767.0,5.670289993286133,24.0,35.0,65.0,9.835529595556851,"{""type"":""Point"",""coordinates"":[-108.08082106360337,38.24538256154434]}"
0_215,0.28805020451545715,231.85791648312755,2707.0,8.937202453613281,24.0,31.0,58.0,8.682515591467935,"{""type"":""Point"",""coordinates"":[-108.11028747931182,38.252856075720615]}"
0_216,0.2683282792568207,284.67454685751125,2644.0,3.6562511920928955,29.0,36.0,49.0,8.889950641021162,"{""type"":""Point"",""coordinates"":[-108.06182824474217,38.22282077820887]}"
0_217,0.2557927072048187,220.31857214430036,2618.0,3.6444196701049805,25.0,35.0,48.0,8.89320064626274,"{""type"":""Point"",""coordinates"":[-108.06541170137437,38.22465067657452]}"
0_218,0.3137738108634949,231.84058943329222,2722.0,5.982780933380127,22.0,30.0,58.0,10.004656363432524,"{""type"":""Point"",""coordinates"":[-108.03307983576468,38.20748826449133]}"
0_219,0.27905920147895813,213.98854261760084,2855.0,18.3608455657959,17.0,21.0,42.0,7.242451615820774,"{""type"":""Point"",""coordinates"":[-108.10809715729883,38.258658989739004]}"
0_220,0.30592888593673706,184.55019542921684,2621.0,14.564729690551758,28.0,35.0,51.0,8.58588671572782,"{""type"":""Point"",""coordinates"":[-108.11622724542327,38.24771910558615]}"
0_221,0.28816720843315125,255.3322647940085,2720.0,17.72632598876953,21.0,29.0,54.0,7.280058557538864,"{""type"":""Point"",""coordinates"":[-108.11510018490652,38.25818727944455]}"
0_222,0.2578050494194031,143.40101198550758,2618.0,13.601935386657715,24.0,30.0,61.0,9.861083636476163,"{""type"":""Point"",""coordinates"":[-108.0650994597957,38.234110741816416]}"
0_223,0.2877328097820282,165.71778314377292,2809.0,9.483162879943848,20.0,25.0,58.0,7.929039510242365,"{""type"":""Point"",""coordinates"":[-108.00316416115089,38.21928904824053]}"
0_224,0.20702271163463593,270.0,2528.0,2.3597891330718994,25.0,32.0,43.0,10.021756943732214,"{""type"":""Point"",""coordinates"":[-108.07739034364906,38.22055939041431]}"
0_225,0.27582594752311707,217.3809674756243,2739.0,11.51462173461914,26.0,32.0,57.0,8.829151237930368,"{""type"":""Point"",""coordinates"":[-108.1030782100659,38.25085660410139]}"
0_226,0.3049682378768921,214.1805351267152,2914.0,16.35775375366211,20.0,24.0,53.0,8.058494522706521,"{""type"":""Point"",""coordinates"":[-108.06079200309797,38.246837623090975]}"
0_227,0.27896881103515625,140.99362805460905,2702.0,12.906397819519043,27.0,34.0,61.0,9.404666957725283,"{""type"":""Point"",""coordinates"":[-107.99653066075373,38.217649391769754]}"
0_228,0.2685449719429016,202.9938644263411,2568.0,6.022977828979492,24.0,34.0,53.0,10.953422259970191,"{""type"":""Point"",""coordinates"":[-108.07740924245499,38.231447713944064]}"
0_229,0.2978634834289551,294.6140811262592,2806.0,15.219559669494629,18.0,22.0,59.0,8.134398337244882,"{""type"":""Point"",""coordinates"":[-108.04520469718157,38.24508618202687]}"
0_230,0.3131941556930542,115.23829866331297,2949.0,6.497743606567383,21.0,24.0,47.0,9.00513992185182,"{""type"":""Point"",""coordinates"":[-108.0215622796703,38.220430968865884]}"
0_231,0.32982897758483887,197.6574241550718,2764.0,7.739368438720703,22.0,32.0,69.0,9.521613956591338,"{""type"":""Point"",""coordinates"":[-108.0823442170038,38.24525632113251]}"
0_232,0.3238864243030548,7.254795965310458,2459.0,9.26806926727295,19.0,30.0,62.0,10.842768796891672,"{""type"":""Point"",""coordinates"":[-108.10757115551657,38.22930844798478]}"
0_233,0.32218727469444275,206.33547197839823,2955.0,18.010578155517578,22.0,26.0,55.0,7.2630698922867705,"{""type"":""Point"",""coordinates"":[-108.03649338716603,38.22073348889079]}"
0_234,0.2652190029621124,212.47529827045727,2872.0,8.727187156677246,17.0,24.0,53.0,9.399823183078883,"{""type"":""Point"",""coordinates"":[-108.04335686241554,38.224651310043896]}"
0_235,0.26477697491645813,217.37885480943936,2710.0,5.815871238708496,22.0,28.0,51.0,9.11686148551061,"{""type"":""Point"",""coordinates"":[-108.0973719686797,38.24538321217452]}"
0_236,0.3057980239391327,200.90567385507308,2834.0,9.830887794494629,23.0,25.0,53.0,8.585484256064603,"{""type"":""Point"",""coordinates"":[-108.05217388559697,38.24331099536297]}"
0_237,0.21087361872196198,216.02440299883267,2558.0,7.97566032409668,28.0,32.0,50.0,14.244749405214458,"{""type"":""Point"",""coordinates"":[-108.06012143897433,38.205330478446434]}"
0_238,0.2898830771446228,246.42431945732147,2479.0,11.440295219421387,17.0,30.0,47.0,10.30214074011427,"{""type"":""Point"",""coordinates"":[-108.1103752230389,38.233908089155904]}"
0_239,0.30318254232406616,279.89845758266233,2643.0,10.6659517288208,25.0,33.0,70.0,8.502192604599305,"{""type"":""Point"",""coordinates"":[-108.11848081134123,38.256175877251124]}"
0_240,0.3231959939002991,256.41267096710385,2964.0,15.40937614440918,15.0,20.0,47.0,7.428245783361198,"{""type"":""Point"",""coordinates"":[-108.04617641233007,38.233380903751204]}"
0_241,0.1592014729976654,336.9990492256432,3014.0,6.02329158782959,18.0,21.0,49.0,8.3884204244554,"{""type"":""Point"",""coordinates"":[-108.07686624105636,38.25639673431318]}"
0_242,0.24181562662124634,139.67268140886193,2744.0,3.644890785217285,24.0,36.0,59.0,10.27936539611241,"{""type"":""Point"",""coordinates"":[-108.09133441342378,38.24727304908378]}"
0_243,0.26304924488067627,195.262199529198,2832.0,13.219876289367676,24.0,28.0,64.0,8.686669207764734,"{""type"":""Point"",""coordinates"":[-108.07767213838684,38.24871754111356]}"
0_244,0.23714295029640198,258.8876809136124,2733.0,4.8010430335998535,23.0,25.0,48.0,8.616570169399669,"{""type"":""Point"",""coordinates"":[-108.05306783893593,38.21816712211313]}"
0_245,0.28154456615448,238.57261828233402,2749.0,12.26086711883545,25.0,33.0,62.0,10.15081218550604,"{""type"":""Point"",""coordinates"":[-107.99400381140991,38.2194987468645]}"
0_246,0.32044726610183716,173.08470773719498,2885.0,18.902963638305664,20.0,24.0,58.0,7.211196137789117,"{""type"":""Point"",""coordinates"":[-108.09896784255358,38.25626462001172]}"
0_247,0.31170496344566345,225.52901144635925,2767.0,6.590531349182129,22.0,32.0,69.0,9.396301967031247,"{""type"":""Point"",""coordinates"":[-108.08262247316863,38.24576126624791]}"
0_248,0.27183082699775696,343.85632119775767,2859.0,20.3422908782959,20.0,25.0,60.0,10.267240677830994,"{""type"":""Point"",""coordinates"":[-108.09730127915773,38.26469317214249]}"
0_249,0.32498857378959656,180.0,2768.0,9.195145606994629,21.0,33.0,73.0,9.059047102063222,"{""type"":""Point"",""coordinates"":[-108.08307964604623,38.24613603266713]}"
0_250,0.3460247218608856,244.3569326982576,2972.0,22.36527442932129,15.0,20.0,50.0,7.027560794682882,"{""type"":""Point"",""coordinates"":[-108.04478393272147,38.23062927792623]}"
