system:index,NDVI,aspect,clay_0_15,clay_30_60,elevation,om_0_15,slope,twi,.geo
0_142,0.27439451217651367,202.9862359291376,41.0,36.5,2572.0,1.199999988079071,11.915056228637695,9.64129238187095,"{""type"":""Point"",""coordinates"":[-108.05621910661873,38.20448924377665]}"
0_143,0.3701780438423157,191.9762852219527,42.0,27.5,2829.0,1.0600000023841858,5.6701860427856445,8.44925368733757,"{""type"":""Point"",""coordinates"":[-108.03452344910527,38.21404283418404]}"
0_144,0.2836492657661438,208.62577676474842,28.0,32.5,3026.0,-9.930000305175781,7.355850696563721,8.18673631050918,"{""type"":""Point"",""coordinates"":[-108.09138491900809,38.25942584266261]}"
0_145,0.2662232518196106,206.99248192391687,46.0,27.5,2795.0,1.1299999952316284,10.296486854553223,7.845098125204218,"{""type"":""Point"",""coordinates"":[-108.09857609294417,38.251603855227465]}"
0_146,0.23463371396064758,37.38403166396292,28.0,32.5,3016.0,-9.930000305175781,5.816269874572754,8.423645291430208,"{""type"":""Point"",""coordinates"":[-108.08023633082253,38.25891075833152]}"
0_147,0.2577694058418274,231.84622057182196,43.0,34.5,2822.0,0.9200000166893005,8.934917449951172,9.37592267217466,"{""type"":""Point"",""coordinates"":[-108.0447956440558,38.222350705613465]}"
0_148,0.2904432713985443,242.36161757615815,47.0,37.5,2619.0,0.9200000166893005,3.992283582687378,11.286670739165736,"{""type"":""Point"",""coordinates"":[-108.07576182820459,38.23663015571298]}"
0_149,0.28100407123565674,6.9161825921711,30.0,21.5,2946.0,0.7800000011920929,18.902996063232422,7.211194291356275,"{""type"":""Point"",""coordinates"":[-108.0897507209634,38.26582809341474]}"
0_150,0.31435665488243103,180.0,43.0,35.5,2735.0,0.9200000166893005,15.386483192443848,7.429806613248225,"{""type"":""Point"",""coordinates"":[-108.03739901511034,38.20860596887227]}"
0_151,0.34017783403396606,258.1688765263368,39.0,28.5,2793.0,0.9200000166893005,17.526960372924805,8.390727913397972,"{""type"":""Point"",""coordinates"":[-108.04910578577368,38.22929101919084]}"
0_152,0.2974753677845001,158.61357095249753,42.0,27.5,2838.0,0.9200000166893005,12.735074996948242,8.319874521258612,"{""type"":""Point"",""coordinates"":[-108.0182254215325,38.21579734650476]}"
0_153,0.2257663756608963,291.44427919534985,39.0,34.5,2469.0,0.8500000238418579,2.535271167755127,9.256794130917946,"{""type"":""Point"",""coordinates"":[-108.10681430603569,38.22600797848837]}"
0_154,0.28563815355300903,237.85888792496212,44.0,29.5,2858.0,0.9900000095367432,6.939402103424072,8.938772791759733,"{""type"":""Point"",""coordinates"":[-108.05565589265427,38.24472131099623]}"
0_155,0.33500343561172485,160.8576341512439,47.0,35.5,2798.0,1.0600000023841858,10.674307823181152,8.906856179098089,"{""type"":""Point"",""coordinates"":[-108.02478444925211,38.213646140002304]}"
0_156,0.31247976422309875,153.00769521116874,28.0,32.5,2975.0,-9.930000305175781,5.19013786315918,8.538246960190236,"{""type"":""Point"",""coordinates"":[-108.0655917215064,38.25122798626756]}"
0_157,0.28318169713020325,195.7970703094204,35.0,24.5,2541.0,0.6399999856948853,8.609665870666504,8.02729553738754,"{""type"":""Point"",""coordinates"":[-108.10488161349022,38.235797093339805]}"
0_158,0.2598029673099518,197.65837348950964,41.0,34.5,2818.0,0.8500000238418579,11.522354125976562,8.82846150095832,"{""type"":""Point"",""coordinates"":[-108.0844755956425,38.24951754947268]}"
0_159,0.23456966876983643,300.50598555945163,42.0,36.5,2636.0,0.8500000238418579,5.464687824249268,11.051351346255432,"{""type"":""Point"",""coordinates"":[-108.06181113830104,38.22559470870172]}"
0_160,0.3308546841144562,198.74839482944938,46.0,36.5,2900.0,0.9900000095367432,14.38205623626709,7.50044927441669,"{""type"":""Point"",""coordinates"":[-108.0376279279782,38.219508422821605]}"
0_161,0.3018874228000641,180.0,42.0,30.5,2729.0,0.9200000166893005,9.195145606994629,9.059047102063222,"{""type"":""Point"",""coordinates"":[-108.0697422575088,38.241888177927045]}"
0_162,0.2912960350513458,194.28781640478428,34.0,23.5,2911.0,0.7800000011920929,22.665987014770508,8.11133618537764,"{""type"":""Point"",""coordinates"":[-108.06600876168073,38.24894744758838]}"
0_163,0.2906073033809662,154.48549693168064,42.0,28.5,2741.0,0.9200000166893005,8.165997505187988,9.467259893182302,"{""type"":""Point"",""coordinates"":[-108.00531815284738,38.215244814079085]}"
0_164,0.3338455855846405,303.19825715324373,41.0,27.5,2905.0,0.9200000166893005,8.408757209777832,8.051258145128772,"{""type"":""Point"",""coordinates"":[-108.10227219626866,38.26023360007033]}"
0_165,0.31387630105018616,180.0,36.0,21.5,2895.0,1.0600000023841858,17.096202850341797,7.318581011480426,"{""type"":""Point"",""coordinates"":[-108.09324607763604,38.256154931838495]}"
0_166,0.22776004672050476,236.8014417459424,43.0,30.5,2870.0,0.9900000095367432,8.408690452575684,8.0512661993225,"{""type"":""Point"",""coordinates"":[-108.10818110996028,38.25947379420342]}"
0_167,0.2840467095375061,-0.0,46.0,36.5,2866.0,0.9900000095367432,15.386483192443848,7.429806613248225,"{""type"":""Point"",""coordinates"":[-108.04720142380866,38.2384920053489]}"
0_168,0.2681228816509247,236.8003377783208,44.0,27.5,2732.0,0.9900000095367432,16.469552993774414,7.358148520855226,"{""type"":""Point"",""coordinates"":[-108.11312869997052,38.2562778403956]}"
0_169,0.2953745722770691,194.28881155197953,28.0,32.5,2988.0,0.4300000071525574,22.666078567504883,7.012719403142762,"{""type"":""Point"",""coordinates"":[-108.08508389525602,38.254073949948086]}"
0_170,0.31165584921836853,165.71835834596564,46.0,36.5,2820.0,0.9900000095367432,14.066446304321289,8.62218923831803,"{""type"":""Point"",""coordinates"":[-108.01507662363663,38.21604746378437]}"
0_171,0.2546197175979614,237.84636896474166,47.0,38.5,2634.0,1.0600000023841858,6.937013626098633,9.85541116206769,"{""type"":""Point"",""coordinates"":[-108.05571495262078,38.209342133782386]}"
0_172,0.25861307978630066,174.4062045009203,42.0,27.5,2747.0,0.9200000166893005,11.939212799072266,9.07959153166799,"{""type"":""Point"",""coordinates"":[-108.06252308321933,38.242396409219936]}"
0_173,0.2655453383922577,297.64431754174797,59.0,39.5,2577.0,0.9200000166893005,3.9914965629577637,8.801961883496757,"{""type"":""Point"",""coordinates"":[-108.07031995513248,38.218263165402334]}"
0_174,0.2867478132247925,231.84409529630895,51.0,40.5,2782.0,0.9900000095367432,5.983243465423584,8.395140578585035,"{""type"":""Point"",""coordinates"":[-108.04358714882432,38.216580045621875]}"
0_175,0.22129535675048828,90.0,40.0,27.5,2552.0,0.7800000011920929,8.205759048461914,10.848630177290364,"{""type"":""Point"",""coordinates"":[-108.06888748553676,38.20639540703635]}"
0_176,0.3006606698036194,291.44539592986024,35.0,15.5,2505.0,0.5699999928474426,2.5351455211639404,9.256843756322723,"{""type"":""Point"",""coordinates"":[-108.09330764012893,38.22200768993376]}"
0_177,0.32411646842956543,199.98447220921238,50.0,37.5,2872.0,0.9900000095367432,13.55799388885498,7.561858741249593,"{""type"":""Point"",""coordinates"":[-108.03814321302072,38.21858440503232]}"
0_178,0.3135692775249481,231.84441406275417,43.0,36.5,2681.0,1.1299999952316284,5.983285427093506,9.088280694724688,"{""type"":""Point"",""coordinates"":[-108.05950982963476,38.217587957930085]}"
0_179,0.2542993724346161,175.58943533005237,50.0,33.5,2498.0,0.7100000083446503,28.18165397644043,13.038308586653173,"{""type"":""Point"",""coordinates"":[-108.09082689136451,38.2097338803207]}"
0_180,0.2548215389251709,255.3274370457334,40.0,36.5,2572.0,0.7800000011920929,3.656733512878418,10.835728523192511,"{""type"":""Point"",""coordinates"":[-108.08083697305499,38.23297836253885]}"
0_181,0.3193374574184418,196.67241934723046,36.0,23.5,2939.0,0.7800000011920929,16.027700424194336,8.080005254293,"{""type"":""Point"",""coordinates"":[-108.03127171697427,38.21923170799323]}"
0_182,0.2832131087779999,222.2718867343239,41.0,27.5,2699.0,0.9200000166893005,8.70638656616211,8.015952313834442,"{""type"":""Point"",""coordinates"":[-108.04130399937132,38.20859229872892]}"
0_183,0.24729734659194946,209.120872832019,39.0,25.5,2847.0,0.8500000238418579,16.514089584350586,8.45390514753669,"{""type"":""Point"",""coordinates"":[-108.0631697019766,38.246113736023865]}"
0_184,0.2900678813457489,226.70035300033456,46.0,35.5,2822.0,1.199999988079071,8.060761451721191,8.094111423221758,"{""type"":""Point"",""coordinates"":[-108.09751057018711,38.253047153599404]}"
0_185,0.26456260681152344,262.5415303070619,42.0,27.5,2971.0,0.9200000166893005,7.10842752456665,8.221317373773187,"{""type"":""Point"",""coordinates"":[-108.04596268574822,38.233950839560535]}"
0_186,0.26929447054862976,237.85583089510973,44.0,37.5,2600.0,0.8500000238418579,6.938818454742432,10.037470018576945,"{""type"":""Point"",""coordinates"":[-108.08092475716236,38.236075623308835]}"
0_187,0.2489975094795227,212.4685619358045,42.0,35.5,2586.0,1.0600000023841858,10.861318588256836,9.736370250721018,"{""type"":""Point"",""coordinates"":[-108.0580807463058,38.20573910315231]}"
0_188,0.28562745451927185,297.63082421980977,45.0,26.5,2864.0,1.1299999952316284,7.948150634765625,8.108364904710747,"{""type"":""Point"",""coordinates"":[-108.10903210967096,38.260090920430756]}"
0_189,0.23942452669143677,212.47351460605228,38.0,27.5,2526.0,0.7800000011920929,2.1977059841156006,10.092990188281295,"{""type"":""Point"",""coordinates"":[-108.07872539361446,38.21977039784798]}"
0_190,0.2412727177143097,225.5130423993098,39.0,30.5,2596.0,0.8500000238418579,6.588677406311035,8.297973518299537,"{""type"":""Point"",""coordinates"":[-108.05254106814165,38.20530727509283]}"
0_191,0.29630962014198303,170.36830921235213,48.0,38.5,2881.0,0.8500000238418579,13.835915565490723,8.233920279532127,"{""type"":""Point"",""coordinates"":[-108.02525486245025,38.21711994536108]}"
0_192,0.30663126707077026,259.32676773521825,40.0,29.5,2622.0,0.8500000238418579,27.673437118530273,8.17127654643225,"{""type"":""Point"",""coordinates"":[-108.12046388067414,38.25294614546025]}"
0_193,0.28089019656181335,213.70021145008164,49.0,37.5,2732.0,0.8500000238418579,22.225372314453125,8.420811372126204,"{""type"":""Point"",""coordinates"":[-108.05855170457092,38.24118919237141]}"
0_194,0.2645607590675354,164.2021269524819,42.0,33.5,2635.0,1.1299999952316284,8.609699249267578,8.720438782098338,"{""type"":""Point"",""coordinates"":[-108.08548992079393,38.239609476383954]}"
0_195,0.31612154841423035,206.9930133542585,28.0,32.5,2920.0,0.4300000071525574,15.24312973022461,8.538240590247367,"{""type"":""Point"",""coordinates"":[-108.08773805796834,38.253249537384384]}"
0_196,0.25429442524909973,190.30971737441456,34.0,23.5,2869.0,0.7800000011920929,24.735319137573242,7.60768551285182,"{""type"":""Point"",""coordinates"":[-108.06800752588353,38.24844385257858]}"
0_197,0.3247942626476288,221.71568503267898,41.0,27.5,2758.0,0.9200000166893005,23.4475040435791,6.974869090937278,"{""type"":""Point"",""coordinates"":[-108.11365072280115,38.25812230535162]}"
0_198,0.27541837096214294,187.6304230258137,46.0,25.5,2761.0,1.199999988079071,17.23992347717285,9.101446140744022,"{""type"":""Point"",""coordinates"":[-108.04325596644838,38.211849556551144]}"
0_199,0.25411319732666016,194.28629798115045,42.0,38.5,2708.0,1.1299999952316284,9.483331680297852,9.538459293541871,"{""type"":""Point"",""coordinates"":[-108.07748076769819,38.240767119263836]}"
0_200,0.2946365177631378,242.35631179557117,37.0,40.5,2692.0,0.8500000238418579,3.991580009460449,8.801940909851446,"{""type"":""Point"",""coordinates"":[-108.05772322428206,38.22023127870256]}"
0_201,0.2442796677350998,319.6803484533792,37.0,38.5,2723.0,1.0600000023841858,3.6444778442382812,10.50262255316451,"{""type"":""Point"",""coordinates"":[-108.05456436670504,38.227418532139104]}"
0_202,0.2699607014656067,202.99354966362372,57.0,38.5,2559.0,0.9200000166893005,8.993279457092285,10.547959537459718,"{""type"":""Point"",""coordinates"":[-108.07626848237844,38.230178983283636]}"
0_203,0.21785779297351837,228.89526985151826,43.0,25.5,2835.0,0.9900000095367432,13.83250904083252,7.5410291754421355,"{""type"":""Point"",""coordinates"":[-108.10457757383791,38.256210892035]}"
0_204,0.2671130299568176,138.6091211433998,38.0,35.5,2442.0,0.8500000238418579,15.669185638427734,14.018677563913391,"{""type"":""Point"",""coordinates"":[-108.11902229860685,38.231021029124754]}"
0_205,0.28820109367370605,187.25572818694314,45.0,37.5,2588.0,0.9200000166893005,9.268088340759277,9.561832857111009,"{""type"":""Point"",""coordinates"":[-108.09283172403326,38.238929957801304]}"
0_206,0.24283543229103088,287.4466603646977,42.0,27.5,2779.0,0.9200000166893005,6.163149356842041,9.058439606184491,"{""type"":""Point"",""coordinates"":[-108.04610725204877,38.215679754276294]}"
0_207,0.30022531747817993,196.6808436503921,25.0,11.5,3002.0,2.3899999856948853,16.028369903564453,8.079961223607913,"{""type"":""Point"",""coordinates"":[-108.09030764595074,38.258143412848625]}"
0_208,0.2740369141101837,128.15654221162544,45.0,27.5,2808.0,1.1299999952316284,10.39323902130127,8.934151274304927,"{""type"":""Point"",""coordinates"":[-108.01643827819696,38.21489099715665]}"
0_209,0.30169007182121277,254.50424177032184,38.0,26.5,2903.0,0.7800000011920929,19.97836685180664,8.249991512670025,"{""type"":""Point"",""coordinates"":[-108.04642354374501,38.23049024243161]}"
0_210,0.3045748174190521,274.80934487721186,42.0,28.5,2590.0,0.8500000238418579,30.080942153930664,10.98963210205676,"{""type"":""Point"",""coordinates"":[-108.1213780971258,38.25386479497418]}"
0_211,0.31493109464645386,191.98290658255425,39.0,24.5,2867.0,0.7800000011920929,11.231701850891113,7.756081993714895,"{""type"":""Point"",""coordinates"":[-108.09769990777642,38.25562610917826]}"
0_212,0.3103182017803192,138.80231537734133,45.0,35.5,2816.0,0.9900000095367432,18.994413375854492,7.899146397429351,"{""type"":""Point"",""coordinates"":[-108.05029950922865,38.24334455400725]}"
0_213,0.2203872799873352,255.32561398138134,42.0,37.5,2499.0,0.8500000238418579,3.656290292739868,8.88993991779993,"{""type"":""Point"",""coordinates"":[-108.08484473268464,38.223727019490596]}"
0_214,0.3084724545478821,168.01873888830204,56.0,37.5,2767.0,0.8500000238418579,5.670289993286133,9.835529595556851,"{""type"":""Point"",""coordinates"":[-108.08082106360337,38.24538256154434]}"
0_215,0.28805020451545715,231.85791648312755,45.0,27.5,2707.0,1.1299999952316284,8.937202453613281,8.682515591467935,"{""type"":""Point"",""coordinates"":[-108.11028747931182,38.252856075720615]}"
0_216,0.2683282792568207,284.67454685751125,41.0,37.5,2644.0,0.9900000095367432,3.6562511920928955,8.889950641021162,"{""type"":""Point"",""coordinates"":[-108.06182824474217,38.22282077820887]}"
0_217,0.2557927072048187,220.31857214430036,58.0,39.5,2618.0,0.8500000238418579,3.6444196701049805,8.89320064626274,"{""type"":""Point"",""coordinates"":[-108.06541170137437,38.22465067657452]}"
0_218,0.3137738108634949,231.84058943329222,41.0,30.5,2722.0,0.9200000166893005,5.982780933380127,10.004656363432524,"{""type"":""Point"",""coordinates"":[-108.03307983576468,38.20748826449133]}"
0_219,0.27905920147895813,213.98854261760084,39.0,25.5,2855.0,0.8500000238418579,18.3608455657959,7.242451615820774,"{""type"":""Point"",""coordinates"":[-108.10809715729883,38.258658989739004]}"
0_220,0.30592888593673706,184.55019542921684,44.0,36.5,2621.0,0.8500000238418579,14.564729690551758,8.58588671572782,"{""type"":""Point"",""coordinates"":[-108.11622724542327,38.24771910558615]}"
0_221,0.28816720843315125,255.3322647940085,57.0,38.5,2720.0,1.199999988079071,17.72632598876953,7.280058557538864,"{""type"":""Point"",""coordinates"":[-108.11510018490652,38.25818727944455]}"
0_222,0.2578050494194031,143.40101198550758,59.0,40.5,2618.0,0.9200000166893005,13.601935386657715,9.861083636476163,"{""type"":""Point"",""coordinates"":[-108.0650994597957,38.234110741816416]}"
0_223,0.2877328097820282,165.71778314377292,44.0,34.5,2809.0,0.9200000166893005,9.483162879943848,7.929039510242365,"{""type"":""Point"",""coordinates"":[-108.00316416115089,38.21928904824053]}"
0_224,0.20702271163463593,270.0,54.0,37.5,2528.0,0.8500000238418579,2.3597891330718994,10.021756943732214,"{""type"":""Point"",""coordinates"":[-108.07739034364906,38.22055939041431]}"
0_225,0.27582594752311707,217.3809674756243,46.0,26.5,2739.0,1.199999988079071,11.51462173461914,8.829151237930368,"{""type"":""Point"",""coordinates"":[-108.1030782100659,38.25085660410139]}"
0_226,0.3049682378768921,214.1805351267152,35.0,23.5,2914.0,0.7800000011920929,16.35775375366211,8.058494522706521,"{""type"":""Point"",""coordinates"":[-108.06079200309797,38.246837623090975]}"
0_227,0.27896881103515625,140.99362805460905,41.0,30.5,2702.0,0.8500000238418579,12.906397819519043,9.404666957725283,"{""type"":""Point"",""coordinates"":[-107.99653066075373,38.217649391769754]}"
0_228,0.2685449719429016,202.9938644263411,61.0,40.5,2568.0,0.9200000166893005,6.022977828979492,10.953422259970191,"{""type"":""Point"",""coordinates"":[-108.07740924245499,38.231447713944064]}"
0_229,0.2978634834289551,294.6140811262592,23.0,17.5,2806.0,3.090000033378601,15.219559669494629,8.134398337244882,"{""type"":""Point"",""coordinates"":[-108.04520469718157,38.24508618202687]}"
0_230,0.3131941556930542,115.23829866331297,29.0,29.5,2949.0,0.4300000071525574,6.497743606567383,9.00513992185182,"{""type"":""Point"",""coordinates"":[-108.0215622796703,38.220430968865884]}"
0_231,0.32982897758483887,197.6574241550718,47.0,35.5,2764.0,1.0600000023841858,7.739368438720703,9.521613956591338,"{""type"":""Point"",""coordinates"":[-108.0823442170038,38.24525632113251]}"
0_232,0.3238864243030548,7.254795965310458,39.0,31.5,2459.0,1.0600000023841858,9.26806926727295,10.842768796891672,"{""type"":""Point"",""coordinates"":[-108.10757115551657,38.22930844798478]}"
